nohup: ignoring input
14:20:58 INFO chudp: config configs/finetune.toml: {'finetune': {'context': 1024, 'covariates': 'full', 'start': '2025-12-15', 'val_frac': 0.15, 'test_frac': 0.15, 'embargo_bars': 1440, 'trainable': 'all', 'precision': 'fp32', 'loss_scale': 'none', 'lr': 1e-05, 'warmup_steps': 100, 'max_steps': 6400, 'batch_size': 32, 'micro_batch': 8, 'eval_every': 400, 'eval_samples': 16384, 'patience': 0, 'device': 'auto'}}
14:20:58 INFO chudp: resolved config: FinetuneConfig(context=1024, horizon=64, covariates='full', max_ctx_gap_frac=0.01, require_quote_ok=False, start=datetime.date(2025, 12, 15), end=None, val_frac=0.15, test_frac=0.15, val_start=None, test_start=None, embargo_bars=1440, model_id='google/timesfm-3.0-pytorch', device=None, precision='fp32', trainable='all', loss_scale='none', lr=1e-05, min_lr_frac=0.1, weight_decay=0.01, warmup_steps=100, max_steps=6400, batch_size=32, micro_batch=8, grad_clip=1.0, eval_every=400, eval_samples=16384, eval_batch=32, patience=0, log_every=20, seed=0, run_id=None)
14:21:00 INFO chud_predictor.finetune: train targets in [2025-12-19 06:57:00, 2026-06-27 00:00:00): 203750 origins
14:21:00 INFO chud_predictor.finetune: val   targets in [2026-06-28 00:00:00, 2026-08-06 00:00:00): 46580 origins
14:21:00 INFO chud_predictor.finetune: test  targets in [2026-08-07 00:00:00, 2026-09-17 02:00:00): 45708 origins
14:21:00 INFO chud_predictor.model: loading google/timesfm-3.0-pytorch on cuda (AMD Instinct MI300X VF, torch 2.14.0+rocm7.2) (batch 32)
14:21:02 INFO chud_predictor.finetune: trainable parameters: 330.7M of 330.7M (all); 25 variates
17:05:04 INFO chud_predictor.finetune: step 5680/6400  train_loss=0.07623  grad_norm=0.107  lr=1.29e-06  epoch=1  19.1 origins/s
17:05:30 INFO chud_predictor.finetune: step 5700/6400  train_loss=0.07471  grad_norm=0.080  lr=1.27e-06  epoch=1  19.1 origins/s
17:05:55 INFO chud_predictor.finetune: step 5720/6400  train_loss=0.07645  grad_norm=0.057  lr=1.26e-06  epoch=1  19.1 origins/s
17:06:21 INFO chud_predictor.finetune: step 5740/6400  train_loss=0.07495  grad_norm=0.122  lr=1.24e-06  epoch=1  19.1 origins/s
17:06:47 INFO chud_predictor.finetune: step 5760/6400  train_loss=0.07544  grad_norm=0.122  lr=1.23e-06  epoch=1  19.1 origins/s
17:07:12 INFO chud_predictor.finetune: step 5780/6400  train_loss=0.07117  grad_norm=0.120  lr=1.21e-06  epoch=1  19.2 origins/s
17:07:38 INFO chud_predictor.finetune: step 5800/6400  train_loss=0.07269  grad_norm=0.075  lr=1.20e-06  epoch=1  19.2 origins/s
17:08:04 INFO chud_predictor.finetune: step 5820/6400  train_loss=0.07278  grad_norm=0.055  lr=1.19e-06  epoch=1  19.2 origins/s
17:08:29 INFO chud_predictor.finetune: step 5840/6400  train_loss=0.07127  grad_norm=0.063  lr=1.17e-06  epoch=1  19.2 origins/s
17:08:55 INFO chud_predictor.finetune: step 5860/6400  train_loss=0.07245  grad_norm=0.089  lr=1.16e-06  epoch=1  19.2 origins/s
17:09:21 INFO chud_predictor.finetune: step 5880/6400  train_loss=0.07427  grad_norm=0.073  lr=1.15e-06  epoch=1  19.2 origins/s
17:09:47 INFO chud_predictor.finetune: step 5900/6400  train_loss=0.07702  grad_norm=0.102  lr=1.14e-06  epoch=1  19.3 origins/s
17:10:12 INFO chud_predictor.finetune: step 5920/6400  train_loss=0.07364  grad_norm=0.074  lr=1.13e-06  epoch=1  19.3 origins/s
17:10:38 INFO chud_predictor.finetune: step 5940/6400  train_loss=0.07282  grad_norm=0.073  lr=1.12e-06  epoch=1  19.3 origins/s
17:11:04 INFO chud_predictor.finetune: step 5960/6400  train_loss=0.07655  grad_norm=0.093  lr=1.11e-06  epoch=1  19.3 origins/s
17:11:29 INFO chud_predictor.finetune: step 5980/6400  train_loss=0.07510  grad_norm=0.065  lr=1.10e-06  epoch=1  19.3 origins/s
17:11:55 INFO chud_predictor.finetune: step 6000/6400  train_loss=0.07096  grad_norm=0.080  lr=1.09e-06  epoch=1  19.3 origins/s
17:14:31 INFO chud_predictor.finetune: step 6000 val: pinball_c=7.5359  pinball_c_fan=7.5502  skill_pinball=0.0019  rmse_c=29.5745  skill_mse=-0.0026  skill_mae=0.0072  cover80=0.8043  settle_bss_persist=-0.0074  *best*
17:14:58 INFO chud_predictor.finetune: step 6020/6400  train_loss=0.07037  grad_norm=0.080  lr=1.08e-06  epoch=1  19.0 origins/s
17:15:24 INFO chud_predictor.finetune: step 6040/6400  train_loss=0.07500  grad_norm=0.056  lr=1.07e-06  epoch=1  19.1 origins/s
17:15:49 INFO chud_predictor.finetune: step 6060/6400  train_loss=0.07557  grad_norm=0.083  lr=1.06e-06  epoch=1  19.1 origins/s
17:16:15 INFO chud_predictor.finetune: step 6080/6400  train_loss=0.07478  grad_norm=0.079  lr=1.06e-06  epoch=1  19.1 origins/s
17:16:41 INFO chud_predictor.finetune: step 6100/6400  train_loss=0.07155  grad_norm=0.060  lr=1.05e-06  epoch=1  19.1 origins/s
17:17:06 INFO chud_predictor.finetune: step 6120/6400  train_loss=0.07706  grad_norm=0.069  lr=1.04e-06  epoch=1  19.1 origins/s
17:17:32 INFO chud_predictor.finetune: step 6140/6400  train_loss=0.07256  grad_norm=0.096  lr=1.04e-06  epoch=1  19.1 origins/s
17:17:58 INFO chud_predictor.finetune: step 6160/6400  train_loss=0.06854  grad_norm=0.101  lr=1.03e-06  epoch=1  19.1 origins/s
17:18:23 INFO chud_predictor.finetune: step 6180/6400  train_loss=0.06949  grad_norm=0.075  lr=1.03e-06  epoch=1  19.2 origins/s
17:18:49 INFO chud_predictor.finetune: step 6200/6400  train_loss=0.07462  grad_norm=0.127  lr=1.02e-06  epoch=1  19.2 origins/s
17:19:15 INFO chud_predictor.finetune: step 6220/6400  train_loss=0.08011  grad_norm=0.095  lr=1.02e-06  epoch=1  19.2 origins/s
17:19:41 INFO chud_predictor.finetune: step 6240/6400  train_loss=0.07599  grad_norm=0.058  lr=1.01e-06  epoch=1  19.2 origins/s
17:20:06 INFO chud_predictor.finetune: step 6260/6400  train_loss=0.07429  grad_norm=0.095  lr=1.01e-06  epoch=1  19.2 origins/s
17:20:32 INFO chud_predictor.finetune: step 6280/6400  train_loss=0.07537  grad_norm=0.067  lr=1.01e-06  epoch=1  19.2 origins/s
17:20:58 INFO chud_predictor.finetune: step 6300/6400  train_loss=0.07831  grad_norm=0.055  lr=1.01e-06  epoch=1  19.2 origins/s
17:21:24 INFO chud_predictor.finetune: step 6320/6400  train_loss=0.07308  grad_norm=0.088  lr=1.00e-06  epoch=1  19.3 origins/s
17:21:49 INFO chud_predictor.finetune: step 6340/6400  train_loss=0.07459  grad_norm=0.077  lr=1.00e-06  epoch=1  19.3 origins/s
17:22:15 INFO chud_predictor.finetune: step 6360/6400  train_loss=0.07252  grad_norm=0.069  lr=1.00e-06  epoch=1  19.3 origins/s
17:22:41 INFO chud_predictor.finetune: step 6380/6400  train_loss=0.07062  grad_norm=0.069  lr=1.00e-06  epoch=2  19.3 origins/s
17:23:07 INFO chud_predictor.finetune: step 6400/6400  train_loss=0.07527  grad_norm=0.072  lr=1.00e-06  epoch=2  19.3 origins/s
17:25:43 INFO chud_predictor.finetune: step 6400 val: pinball_c=7.5369  pinball_c_fan=7.5502  skill_pinball=0.0018  rmse_c=29.5891  skill_mse=-0.0036  skill_mae=0.0077  cover80=0.7957  settle_bss_persist=-0.0091
17:25:44 INFO chud_predictor.model: loading data/finetune/20260920-142059-finetune-c1024-full/best on cuda (AMD Instinct MI300X VF, torch 2.14.0+rocm7.2) (batch 32)
17:30:58 INFO chud_predictor.finetune: fine-tune run written to data/finetune/20260920-142059-finetune-c1024-full
Loading weights from local directory
== Fine-tune 20260920-142059-finetune-c1024-full ==
context 1024, covariates 'full', trainable all, loss scale none
steps run 6400 (7 skipped for non-finite gradients), best validation step 6000

== Splits (target ranges, UTC) ==
 train  [2025-12-19 06:57, 2026-06-27 00:00)    203750 origins
   val  [2026-06-28 00:00, 2026-08-06 00:00)     46580 origins
  test  [2026-08-07 00:00, 2026-09-17 02:00)     45708 origins
embargo 1440 bars between splits

== Scores over all steps to expiry, cents (skill > 0 beats persistence: the last mid, 0.50 at the open, and its train-split fan) ==
     model  split          pinball_c      pinball_c_fan      skill_pinball             rmse_c     rmse_c_persist          skill_mse          skill_mae            cover80 settle_bss_persist
 zero-shot    val             9.8416             7.5502            -0.3035            32.4063            29.5360            -0.2038            -0.0016             0.3109            -0.4867
 zero-shot   test             9.5862             7.3704            -0.3006            31.5975            28.6758            -0.2142            -0.0238             0.3184            -0.4575
 finetuned    val             7.5359             7.5502             0.0019            29.5745            29.5360            -0.0026             0.0072             0.8043            -0.0074
 finetuned   test             7.4101             7.3704            -0.0054            28.7446            28.6758            -0.0048            -0.0028             0.7712            -0.0135

Backtest the held-out test dates (validation and train dates are contaminated for this checkpoint):
  chudp backtest-contract --config configs/contract_full.toml --context 1024 --covariates full --fan-from data/finetune/20260920-142059-finetune-c1024-full/baselines.parquet --start 2026-08-07 --end 2026-09-17 --model-id data/finetune/20260920-142059-finetune-c1024-full/best
  chudp backtest-contract --config configs/contract_full.toml --context 1024 --covariates full --fan-from data/finetune/20260920-142059-finetune-c1024-full/baselines.parquet --start 2026-08-07 --end 2026-09-17    # zero-shot on the same dates

run dir: data/finetune/20260920-142059-finetune-c1024-full
